open,high,low,close,volume,date,MA for 10 days,MA for 50 days,MA for 100 days,Daily Return,ema7,ema14,ema30,ema60
39.56,40.0,39.25,39.5,1138800,2000-03-24,40.613,39.8496,38.032199999999996,0.01126472094214015,39.76220366688763,40.23504311473771,40.13728903273676,39.41554693467953
39.0,40.63,39.0,39.06,1120600,2000-03-27,40.801,39.8408,38.0291,0.019577133907595856,39.8496048891835,40.3481266708512,40.18124000051171,39.41268411890596
39.06,39.12,38.31,38.31,1309600,2000-03-28,41.039,39.8358,38.021,-0.017692307692307674,40.112806518911334,40.54630000482831,40.25856689709872,39.42463951276718
38.25,39.56,37.69,39.0,1889000,2000-03-29,41.414,39.8322,38.019800000000004,-0.042944785276073594,40.71374202521511,40.890346159417284,40.39295082103656,39.462423903030476
39.25,41.31,38.88,40.75,2438900,2000-03-30,41.858000000000004,39.8172,38.0067,0.03321501014198791,41.28498936695348,41.18116864548148,40.48901639490114,39.47809928957388
40.63,41.13,39.31,39.44,2425200,2000-03-31,41.983000000000004,39.7748,37.9773,-0.058261700095511126,41.46331915593798,41.247502283247854,40.47101752558398,39.43498401125436
39.94,42.25,39.44,41.88,2332100,2000-04-03,42.089000000000006,39.731,37.9542,-0.035911602209944604,42.13775887458397,41.52557955759368,40.5421221825208,39.434813977737555
42.06,44.13,40.88,43.44,3629500,2000-04-04,41.995000000000005,39.646,37.9123,0.023562676720075393,42.2236784994453,41.47105333568501,40.44985474683258,39.35192631596595
43.31,43.88,42.25,42.44,1879600,2000-04-05,41.676,39.5172,37.8542,0.0030725596785627918,41.818237999260404,41.16813846425194,40.24363783282103,39.213347547015644
42.5,43.63,42.25,42.31,1052400,2000-04-06,41.19500000000001,39.3872,37.801700000000004,0.022474625422909567,41.61098399901387,40.972467458752234,40.092164579912136,39.10396949776194
41.88,42.44,41.25,41.38,1468700,2000-04-07,40.763999999999996,39.2436,37.7592,-0.0014478764478763617,41.377978665351826,40.76669322163719,39.939210413009526,38.99529049768607
41.25,42.13,41.13,41.44,945300,2000-04-10,40.525999999999996,39.1172,37.721000000000004,-0.014740846409890707,41.37730488713577,40.67233833265829,39.83984561390673,38.91445288743814
42.0,43.25,41.63,42.06,1765800,2000-04-11,40.394999999999996,38.991,37.6743,-0.03176795580110492,41.35640651618103,40.55423653768264,39.729490139003744,38.82884112091062
42.88,44.75,42.75,43.44,2112200,2000-04-12,40.164,38.8386,37.6268,0.03428571428571425,41.12187535490804,40.32258062040304,39.568765321004,38.71931031144996
43.94,44.88,41.81,42.0,2167100,2000-04-13,39.833,38.6624,37.573,0.03703703703703698,40.34916713987739,39.84297763892658,39.301783619004276,38.55928693217708
41.56,42.0,40.19,40.5,2143500,2000-04-14,39.577,38.5186,37.5399,-0.010747435271128425,39.798889519836514,39.51112804491528,39.11569973065974,38.44265259089495
40.63,42.44,40.25,40.94,1877100,2000-04-17,39.408,38.422399999999996,37.5155,0.017142857142857126,39.565186026448686,39.35899389797917,39.020230746567314,38.3729120007558
42.88,43.5,39.38,40.25,4978600,2000-04-18,39.277,38.326800000000006,37.4842,0.06962529896359282,39.106914701931586,39.11576218997596,38.88783286702023,38.28589206857803
38.19,38.94,37.0,37.63,4278500,2000-04-19,39.14,38.2218,37.4648,-0.009736842105263044,38.72588626924211,38.941264065356876,38.79389030612507,38.21931213869932
37.56,38.31,37.5,38.0,2462300,2000-04-20,39.171,38.1468,37.4685,-0.02564102564102566,39.09118169232281,39.1429969984887,38.87415860309921,38.2392888213671
38.25,39.13,38.19,39.0,1656100,2000-04-24,39.277,38.1068,37.4754,-0.028158484923997085,39.454908923097086,39.31884269056388,38.93444540331295,38.24740030683717
39.0,40.5,39.0,40.13,2190700,2000-04-25,39.271,38.0306,37.4779,0.009559748427673043,39.606545230796115,39.36789541218909,38.92992439664487,38.22188845283165
40.13,40.69,39.5,39.75,2272200,2000-04-26,39.058,37.9242,37.451,-0.009469225018689298,39.43206030772816,39.250648552525874,38.84716056193073,38.15720670547001
39.0,40.44,38.94,40.13,1451800,2000-04-27,38.921,37.808,37.4141,0.01749492900608529,39.32608041030421,39.173825252914476,38.78489577309836,38.10321371243509
41.0,41.0,39.25,39.44,1870800,2000-04-28,38.789,37.6904,37.3678,0.016232929657304718,39.05810721373894,39.026721445670546,38.69212996434653,38.03450909251764
39.44,39.69,38.81,38.81,1318900,2000-05-01,38.783,37.6242,37.3253,-0.02069139540751952,38.93080961831859,38.963140129619866,38.64055272050835,37.98686533294197
39.0,39.94,38.06,39.63,1420400,2000-05-02,38.958000000000006,37.5792,37.2853,0.019290123456790154,38.97107949109145,38.986700149561386,38.62886670123306,37.95896246287221
39.13,39.38,38.5,38.88,1221300,2000-05-03,39.02,37.5054,37.240300000000005,0.024775962045334943,38.751439321455265,38.8877309418016,38.559823025456026,37.90231712263059
38.94,38.94,37.88,37.94,1188500,2000-05-04,39.132,37.442800000000005,37.2065,-0.028673835125448188,38.708585761940355,38.88892031746339,38.53774185479782,37.8691753301774
37.94,39.38,37.88,39.06,1272300,2000-05-05,39.219,37.3984,37.1771,0.0030816640986133237,38.96478101592047,39.0349080586116,38.57896543099078,37.866774493912224
39.38,39.75,38.56,38.94,1039300,2000-05-08,39.319,37.3722,37.1215,0.024736842105263168,38.93304135456063,39.03104775993646,38.545790633128064,37.82632617167196
40.0,40.0,37.94,38.0,1539400,2000-05-09,39.444,37.352199999999996,37.0721,-0.00990099009901002,38.93072180608084,39.04505510761899,38.51860378024034,37.7885745164744
38.13,38.44,37.56,38.38,1195700,2000-05-10,39.59400000000001,37.333400000000005,37.0021,-0.011079618654985857,39.24096240810779,39.20583281648345,38.55436955818794,37.78140755093116
38.63,39.56,37.69,38.81,1308800,2000-05-11,39.72500000000001,37.29580000000001,36.9608,-0.014474352463179296,39.527949877477056,39.33288401901936,38.56639504495952,37.7611162814712
38.69,39.88,38.63,39.38,963900,2000-05-12,39.650000000000006,37.244600000000005,36.9233,-0.02909270216962523,39.76726650330274,39.41332771425311,38.549594703232586,37.72556090118209
39.69,40.75,39.56,40.56,1765500,2000-05-15,39.525,37.1746,36.8808,0.0077018633540373305,39.89635533773699,39.418455054907426,38.492325372421035,37.66947821986623
41.06,41.75,40.19,40.25,2033000,2000-05-16,39.3,37.0584,36.8252,0.006250000000000089,39.67514045031599,39.24283275566241,38.34972712224317,37.57149443070915
40.5,40.69,39.88,40.0,763300,2000-05-17,39.081,36.951,36.7677,0.030662200463797973,39.48352060042132,39.087883948841245,38.21867382032891,37.48069763175014
39.94,40.0,38.5,38.81,1779600,2000-05-18,39.056000000000004,36.8522,36.7133,-0.03120319520718917,39.311360800561765,38.947558402509124,38.095823738972285,37.395297551470485
38.88,40.44,38.5,40.06,1971100,2000-05-19,39.281000000000006,36.757200000000005,36.659,-0.0032346354814629663,39.478481067415686,38.968721233664375,38.04657020372899,37.3473415362661
40.13,40.69,39.63,40.19,1221500,2000-05-22,39.275,36.642199999999995,36.590900000000005,0.01746835443037975,39.28464142322091,38.80083219268967,37.90771297639995,37.255387012071736
40.44,40.69,39.0,39.5,1002800,2000-05-23,39.162,36.5384,36.507799999999996,-0.004787100025195223,38.98285523096121,38.587114068488084,37.75031387132408,37.155908605701285
38.75,40.5,38.75,39.69,1037500,2000-05-24,39.093,36.449600000000004,36.4297,0.04282711508145032,38.81047364128162,38.44667007902471,37.62964586244988,37.07644788047082
